400191540, 0.69298318059159503000000000000000000000000000000000, 83.17070260979011200000000000000000000000000000000000, 3, 1 
400175089, 0.69287361272574244000000000000000000000000000000000, 83.10813197290976000000000000000000000000000000000000, 3, 1 
400186733, 0.69277937928249589000000000000000000000000000000000, 83.15808736082328800000000000000000000000000000000000, 3, 1 
400191540, 0.83862137002720427000000000000000000000000000000000, 100.63365673625292000000000000000000000000000000000000, 6, 1 
400175089, 0.83859197158396837000000000000000000000000000000000, 100.62682024718895000000000000000000000000000000000000, 6, 1 
400186733, 0.83849948189018786000000000000000000000000000000000, 100.62729819468073000000000000000000000000000000000000, 6, 1 
400191540, 0.89103630297730052000000000000000000000000000000000, 106.90823332706309000000000000000000000000000000000000, 9, 1 
400175089, 0.89100013114861598000000000000000000000000000000000, 106.90083429814585000000000000000000000000000000000000, 9, 1 
400186733, 0.89096268529435774000000000000000000000000000000000, 106.92563281377872000000000000000000000000000000000000, 9, 1 
400191540, 0.91785311367133282000000000000000000000000000000000, 110.12315805213575000000000000000000000000000000000000, 12, 1 
400175089, 0.91780714819439224000000000000000000000000000000000, 110.13274924818784000000000000000000000000000000000000, 12, 1 
400186733, 0.91781940450882404000000000000000000000000000000000, 110.13818286144635000000000000000000000000000000000000, 12, 1 
400191540, 0.93405922318156054000000000000000000000000000000000, 112.06184974827799000000000000000000000000000000000000, 15, 1 
400175089, 0.93404444328128156000000000000000000000000000000000, 112.08188137356092000000000000000000000000000000000000, 15, 1 
400186733, 0.93401995998185816000000000000000000000000000000000, 112.07387825211717000000000000000000000000000000000000, 15, 1 
400191540, 0.94494685576849158000000000000000000000000000000000, 113.36694182922355000000000000000000000000000000000000, 18, 1 
400175089, 0.94495565756148836000000000000000000000000000000000, 113.38644010972753000000000000000000000000000000000000, 18, 1 
400186733, 0.94490709315854993000000000000000000000000000000000, 113.38641200375075000000000000000000000000000000000000, 18, 1 
