400191540, 0.05389858673404415700000000000000000000000000000000, 6.49255091994287260000000000000000000000000000000000, 3, 5 
400175089, 0.05416491608461587000000000000000000000000000000000, 6.46233061279897660000000000000000000000000000000000, 3, 5 
400186733, 0.05369161304413409100000000000000000000000000000000, 6.42879265435192250000000000000000000000000000000000, 3, 5 
400191540, 0.29500017342981860000000000000000000000000000000000, 35.39073514768330100000000000000000000000000000000000, 6, 5 
400175089, 0.29500325496736785000000000000000000000000000000000, 35.37483682782751500000000000000000000000000000000000, 6, 5 
400186733, 0.29427536393484643000000000000000000000000000000000, 35.31599987354496800000000000000000000000000000000000, 6, 5 
400191540, 0.48363581234762104000000000000000000000000000000000, 58.02786300999245100000000000000000000000000000000000, 9, 5 
400175089, 0.48347962556021756000000000000000000000000000000000, 57.99220366510843400000000000000000000000000000000000, 9, 5 
400186733, 0.48306497028092388000000000000000000000000000000000, 57.96620426432695400000000000000000000000000000000000, 9, 5 
400191540, 0.60019878092758572000000000000000000000000000000000, 72.04812960345691400000000000000000000000000000000000, 12, 5 
400175089, 0.60002665418111867000000000000000000000000000000000, 71.99095532840375700000000000000000000000000000000000, 12, 5 
400186733, 0.59978524497720975000000000000000000000000000000000, 71.99648136911696400000000000000000000000000000000000, 12, 5 
400191540, 0.67542907575554179000000000000000000000000000000000, 81.04272693588059400000000000000000000000000000000000, 15, 5 
400175089, 0.67543539127913343000000000000000000000000000000000, 81.04448595441883200000000000000000000000000000000000, 15, 5 
400186733, 0.67518163983312929000000000000000000000000000000000, 81.01134666484463800000000000000000000000000000000000, 15, 5 
400191540, 0.72760072538764697000000000000000000000000000000000, 87.31833173407800100000000000000000000000000000000000, 18, 5 
400175089, 0.72742561164689801000000000000000000000000000000000, 87.29206434567592500000000000000000000000000000000000, 18, 5 
400186733, 0.72752400443481580000000000000000000000000000000000, 87.31237696428516400000000000000000000000000000000000, 18, 5 
