400191540, 0.02113754320941007400000000000000000000000000000000, 2.54649187551167740000000000000000000000000000000000, 3, 6 
400175089, 0.02119310983144175700000000000000000000000000000000, 2.53433387738038360000000000000000000000000000000000, 3, 6 
400186733, 0.02098286995175014900000000000000000000000000000000, 2.51105009882443490000000000000000000000000000000000, 3, 6 
400191540, 0.20162905863518915000000000000000000000000000000000, 24.19898200872179200000000000000000000000000000000000, 6, 6 
400175089, 0.20147085785614857000000000000000000000000000000000, 24.15806771987113100000000000000000000000000000000000, 6, 6 
400186733, 0.20082442918907686000000000000000000000000000000000, 24.09198892305946100000000000000000000000000000000000, 6, 6 
400191540, 0.39435048272640855000000000000000000000000000000000, 47.31750112348456100000000000000000000000000000000000, 9, 6 
400175089, 0.39432043177607340000000000000000000000000000000000, 47.32159877571653800000000000000000000000000000000000, 9, 6 
400186733, 0.39359347080709062000000000000000000000000000000000, 47.23277952282136000000000000000000000000000000000000, 9, 6 
400191540, 0.52531636196133691000000000000000000000000000000000, 63.06019475975328000000000000000000000000000000000000, 12, 6 
400175089, 0.52523488510503502000000000000000000000000000000000, 63.01877843932040000000000000000000000000000000000000, 12, 6 
400186733, 0.52503644867376986000000000000000000000000000000000, 63.03317680031775400000000000000000000000000000000000, 12, 6 
400191540, 0.61293929982041950000000000000000000000000000000000, 73.53536072681970400000000000000000000000000000000000, 15, 6 
400175089, 0.61293521230908143000000000000000000000000000000000, 73.54392041974047300000000000000000000000000000000000, 15, 6 
400186733, 0.61262631654546285000000000000000000000000000000000, 73.49165059428641200000000000000000000000000000000000, 15, 6 
400191540, 0.67435818530491265000000000000000000000000000000000, 80.92214082733255500000000000000000000000000000000000, 18, 6 
400175089, 0.67409842733188718000000000000000000000000000000000, 80.89072651707981300000000000000000000000000000000000, 18, 6 
400186733, 0.67425949648255978000000000000000000000000000000000, 80.93166414313876100000000000000000000000000000000000, 18, 6 
